"","logFC","logCPM","LR","PValue","FDR","change"
"CA10|56934",5.07992519981599,1.34015250342586,49.5349086457219,1.94873149196314e-12,6.4548824919146e-12,"Up"
"SLC14A2|8170",4.782826363533,2.54510535439479,49.5225968245101,1.96099945278423e-12,6.49432644464267e-12,"Up"
"HOXC5|3222",2.40228292409292,0.0123709634737907,49.5212761160295,1.96232003778469e-12,6.49750767968737e-12,"Up"
"QPRT|23475",1.57526023355949,5.29362644527686,49.4989296960185,1.9847997742911e-12,6.56953074017605e-12,"Up"
"HOXA1|3198",2.12185413105036,1.12244704218337,49.4543735006946,2.03039390959633e-12,6.71428722504657e-12,"Up"
"CST2|1470",2.38229275176698,1.24167016787954,49.431134372603,2.05458879178666e-12,6.79305240940783e-12,"Up"
"ISM2|145501",3.56697329359793,-1.28243463289882,49.3723848993804,2.11704898105068e-12,6.99443841460436e-12,"Up"
"NOXO1|124056",1.99298293310976,0.423039126388033,49.3704468647808,2.11914148881434e-12,7.00007041208091e-12,"Up"
"CREG2|200407",3.05606388131095,-1.00903977598401,49.3305471766038,2.16268435742601e-12,7.13998353158624e-12,"Up"
"TNNC2|7125",3.09289270858446,2.59040440169215,49.3010301575849,2.19547170097478e-12,7.24425388133342e-12,"Up"
"DGCR10|26222",2.00223276091854,-1.48321035097577,49.2504390819282,2.25282912912678e-12,7.42130187107307e-12,"Up"
"LOC730668|730668",1.5217509602124,-1.92788248806618,49.1475111976854,2.37419408646557e-12,7.80589659658122e-12,"Up"
"POU6F2|11281",4.05035275653363,-0.0960907541289942,49.1473947824206,2.37433499447232e-12,7.80589659658122e-12,"Up"
"CBR1|873",1.85864203219173,7.84800261947831,49.0805992253463,2.45657953746529e-12,8.07187403453686e-12,"Up"
"NDP|4693",3.28185154132042,0.786372649923819,49.0701173728523,2.4697420329324e-12,8.1122202320245e-12,"Up"
"MEG3|55384",2.64016712328389,3.37017012873165,49.0438279936296,2.50306602444402e-12,8.21714053750276e-12,"Up"
"TFF2|7032",11.759254714123,5.38299375590998,49.0223019221013,2.53068691886073e-12,8.30328452981592e-12,"Up"
"VCX3A|51481",5.4529647835195,0.748540444640842,49.0077645925843,2.54951264813431e-12,8.36353213125702e-12,"Up"
"ELOVL2|54898",1.85833587061874,1.16107818885031,48.9460567975997,2.63099645736288e-12,8.62456503068337e-12,"Up"
"ECM1|1893",1.73060515139796,6.4335475110494,48.9171037212201,2.67012164779149e-12,8.74964154338935e-12,"Up"
"HIST1H2AC|8334",1.18375914093931,5.90837412745963,48.8882487366218,2.70969358455545e-12,8.87448004130671e-12,"Up"
"EPHA8|2046",3.77838624817389,-1.82821661692264,48.858322216159,2.75135515606704e-12,9.00929049561937e-12,"Up"
"PLEKHG4|25894",1.24733836668227,4.53518148673989,48.842495721927,2.77364619660347e-12,9.07898806719189e-12,"Up"
"EMX1|2016",3.66295563080627,-1.6539003453888,48.8153243806693,2.81233835993029e-12,9.20230149716856e-12,"Up"
"C11orf41|25758",2.22464033879473,1.54791170910156,48.7988112138675,2.83611662968421e-12,9.27735395133169e-12,"Up"
"FLJ16779|100192386",2.72204374832676,-0.460753184979188,48.7595508901636,2.89346081351535e-12,9.45916939379434e-12,"Up"
"KRT3|3850",3.41202865996702,-1.85828770821173,48.7448600238193,2.91521558131522e-12,9.52683795530661e-12,"Up"
"H19|283120",3.49580517757954,9.30326725945281,48.7313760678477,2.93532715286303e-12,9.5908254493166e-12,"Up"
"SLC28A1|9154",2.28883826959215,-2.04322423781472,48.7093126802068,2.96853502306234e-12,9.69757260294156e-12,"Up"
"TMEM74|157753",2.38793357110257,-0.530948020963491,48.7030219311097,2.97807200127551e-12,9.72696734546176e-12,"Up"
"TRPM5|29850",3.44644403151783,-0.5195738441508,48.692431833975,2.99419623780378e-12,9.77609404777866e-12,"Up"
"HOXD3|3232",2.30042562710058,0.185051575437575,48.6878822993734,3.00115005515851e-12,9.79351059593996e-12,"Up"
"MAGEA6|4105",7.8603194474914,3.93336624248941,48.6651362802585,3.03615976413853e-12,9.89699251994516e-12,"Up"
"NR1I2|8856",2.91526250731342,0.367076585486924,48.6153043675438,3.11429409973802e-12,1.01406989367079e-11,"Up"
"ENPP3|5169",2.5677799304761,3.32180747825703,48.5756504377415,3.17790505936903e-12,1.03403656781236e-11,"Up"
"DMGDH|29958",2.11376162233029,1.58145039256787,48.5736804036617,3.18109898160581e-12,1.03488924872032e-11,"Up"
"NME1-NME2|654364",1.04949045539223,2.52173354381507,48.5569121888077,3.2084148557939e-12,1.04339963481485e-11,"Up"
"SRCRB4D|136853",1.60001890874779,1.58685228657499,48.5297066723102,3.25323364624148e-12,1.05759391356291e-11,"Up"
"UGT2B11|10720",7.04183564269812,0.282840307236804,48.4997867387324,3.30324799706072e-12,1.07327314309539e-11,"Up"
"TM4SF5|9032",8.32002500597504,1.61386621281761,48.4912869126729,3.31759620094329e-12,1.07774106966928e-11,"Up"
"ERN2|10595",3.21673087964299,4.49815015259219,48.4678735665271,3.35744264955146e-12,1.09009682284142e-11,"Up"
"PTCHD2|57540",2.39844537999463,-0.309266220108026,48.4109327800528,3.45635867893809e-12,1.12180934717054e-11,"Up"
"KCNQ2|3785",6.16505546349446,0.553262200111245,48.4054249901246,3.46608000969293e-12,1.12476228146256e-11,"Up"
"LOC100144603|100144603",1.23026003969788,-0.648304652152519,48.3443780183159,3.57567869126967e-12,1.15970215092051e-11,"Up"
"C1QL1|10882",2.46936063214152,-0.432162811949691,48.2433512359321,3.76472547432976e-12,1.218170134209e-11,"Up"
"FCHO1|23149",1.08420490609002,3.68161472951328,48.1930164294341,3.86261571898078e-12,1.24894932124479e-11,"Up"
"MAGEA5|4104",3.1837122465192,-2.38091773922647,48.1731280055463,3.90199283117128e-12,1.26122973871437e-11,"Up"
"TXNRD1|7296",1.60641952787235,8.76418497642153,48.1523984751846,3.94346289501473e-12,1.27440576172105e-11,"Up"
"ZMAT4|79698",4.82169892505514,0.563419377402404,48.1318489884084,3.98500811601717e-12,1.28714050619173e-11,"Up"
"FZD9|8326",2.53114806234921,1.19870886990551,48.1188109730696,4.01159410803669e-12,1.29526407971296e-11,"Up"
"C7orf61|402573",1.40741460445203,-0.887106923486065,48.0889993477892,4.07305225484606e-12,1.31487247626036e-11,"Up"
"A2ML1|144568",5.93915808756841,2.29178811388509,48.0648809180549,4.12346246714575e-12,1.33090797692263e-11,"Up"
"GGH|8836",1.49509531343074,4.9051702330735,48.0492833253584,4.15639516418585e-12,1.34129762772019e-11,"Up"
"PAX7|5081",6.63979457645853,3.60736044716738,48.0078077865167,4.24525271674563e-12,1.36898170359289e-11,"Up"
"TMEM88B|643965",2.87309895208915,-2.18141931050084,47.9870056922159,4.29053265597958e-12,1.38236029824661e-11,"Up"
"ZNF572|137209",1.04197329532061,1.65454345762044,47.9567615440594,4.35722871641483e-12,1.40334798541348e-11,"Up"
"FTCD|10841",3.22644337076331,-0.907719196457872,47.9556016882568,4.35980705085091e-12,1.4039278761964e-11,"Up"
"FAT1|2195",1.09138811557016,7.40438863265985,47.9536064622617,4.36424596819605e-12,1.40510659079505e-11,"Up"
"LPO|4025",2.41034839806819,-1.102536129662,47.9513716570868,4.36922326436993e-12,1.40645818973806e-11,"Up"
"TMEM158|25907",1.54956160245582,2.16177747838091,47.9315916394113,4.41352516863662e-12,1.41995928286493e-11,"Up"
"WNT6|7475",2.13946556526756,-1.42492386517621,47.9207994497191,4.43788602640466e-12,1.42703375896272e-11,"Up"
"THEG|51298",3.94360587273291,-1.48648130206963,47.8907452079823,4.50643798907179e-12,1.44830304958612e-11,"Up"
"MYH6|4624",3.45300039697178,-2.39517808173836,47.8879684467503,4.51282484958287e-12,1.45009748460248e-11,"Up"
"INSL4|3641",8.52978512715431,2.16460270351582,47.876897121362,4.53838032626671e-12,1.45804959965803e-11,"Up"
"LAG3|3902",1.42253728212565,3.12445449929946,47.8713025496231,4.55134907445694e-12,1.46195585415329e-11,"Up"
"ASAH2|56624",1.29530727328591,-1.33427486847049,47.7839688814457,4.75867287734663e-12,1.52692065356852e-11,"Up"
"HOXA11|3207",4.20101148079281,-0.361859111673004,47.7702609039095,4.79206205299576e-12,1.53681464098295e-11,"Up"
"SYT6|148281",2.61159663352116,-1.27432086600791,47.6337103777769,5.13773758693864e-12,1.64475036726952e-11,"Up"
"SERPINE2|5270",1.63276676676952,5.30316520953219,47.6053069472978,5.21271790753326e-12,1.66816215448702e-11,"Up"
"PNPLA5|150379",5.29111469536059,-1.47141077211274,47.546655120124,5.37103250313194e-12,1.71669498227428e-11,"Up"
"PPY2|23614",3.89470300456077,-2.41726596142834,47.5356424217795,5.40129050591734e-12,1.72606041680775e-11,"Up"
"GALR2|8811",2.43634084667389,-1.30221633844121,47.5184953627607,5.44874296247964e-12,1.73968444595427e-11,"Up"
"CUZD1|50624",1.93703826071424,1.15605712782714,47.5023243203364,5.49387661850378e-12,1.75254469931733e-11,"Up"
"CDHR2|54825",5.25635183145661,1.98433359072705,47.4789262258874,5.55984425842268e-12,1.77296164346768e-11,"Up"
"OR4C6|219432",4.12169931213325,-1.86880933626372,47.4484761605682,5.64688250055973e-12,1.79817541024352e-11,"Up"
"MGC2889|84789",2.60270338491145,-2.36342700217898,47.4437130910969,5.66062001973313e-12,1.80223197629499e-11,"Up"
"TMPRSS6|164656",2.57156454629663,3.7093317641956,47.3713422041099,5.87351293242917e-12,1.86737775087923e-11,"Up"
"CCT2|10576",1.00995881514447,7.45415647051365,47.3128879385337,6.05130357870107e-12,1.92221010721534e-11,"Up"
"HIST1H3G|8355",2.93324710236734,-1.92572990279266,47.2089917616039,6.38070595400577e-12,2.02364016453787e-11,"Up"
"C3orf72|401089",4.26493285069057,-1.99476452982481,47.203377770797,6.39900758029352e-12,2.02908797991423e-11,"Up"
"MCF2|4168",3.2398411123473,-1.06303083016224,47.202382911929,6.40225629866806e-12,2.02976153055787e-11,"Up"
"SUN3|256979",4.74790447151116,-0.670796541922053,47.1955473837916,6.42462244004789e-12,2.03649473867974e-11,"Up"
"PRR4|11272",2.41889768003092,2.47406735863039,47.1913876681858,6.43827146346059e-12,2.04046289102722e-11,"Up"
"C20orf134|170487",1.23544252149934,1.49543534100868,47.139276568972,6.61173968891069e-12,2.09323433862742e-11,"Up"
"ZNF322B|387328",1.20868439878001,1.39348710519453,47.121455363078,6.67213028448808e-12,2.11161282666536e-11,"Up"
"TMPRSS11D|9407",4.67354012094983,-0.575962170288785,47.1104526433459,6.70969043092496e-12,2.12238350136286e-11,"Up"
"LRAT|9227",2.01510976770472,2.30585681439199,47.0516308204481,6.91411050378692e-12,2.18551279304466e-11,"Up"
"TRPV3|162514",2.04310929240001,-0.77717346295783,47.0270950341616,7.00120973013699e-12,2.21265688004277e-11,"Up"
"IFITM1|8519",1.1613255383601,7.72381712116028,46.979006705746,7.1751158361639e-12,2.26642747159472e-11,"Up"
"FOXE3|2301",3.01211288451156,-2.07488365321779,46.9778959058566,7.17918359752192e-12,2.26731556870819e-11,"Up"
"PCDH7|5099",1.66235602237021,4.77963824532671,46.9381148595737,7.32639369860864e-12,2.31259321207043e-11,"Up"
"C4orf26|152816",3.08501630687026,-1.96275909793552,46.9260888844912,7.37148778708549e-12,2.32642040687368e-11,"Up"
"CALML5|51806",7.35593714767371,2.67913702530896,46.9191897171455,7.39748304264981e-12,2.33415548831421e-11,"Up"
"DNM1|1759",1.18815027873931,3.45999315051361,46.8635086370432,7.61066914888151e-12,2.39855015659442e-11,"Up"
"PLAC4|191585",4.12629503092901,2.38074038275198,46.7846371352441,7.92320995450978e-12,2.49269681835362e-11,"Up"
"GLTPD2|388323",4.46557101434348,0.425506126467525,46.7755848563153,7.95989302853653e-12,2.50336485924474e-11,"Up"
"DKFZp434J0226|93429",2.35321221926573,-1.4987448021323,46.7089948750404,8.23501522623667e-12,2.58538510729424e-11,"Up"
"HOXA11AS|221883",3.97285738580854,-1.46182118879195,46.6456908872967,8.50538041993079e-12,2.66840972013438e-11,"Up"
"MGST1|4257",1.04603552046554,8.35462707759914,46.6373755024623,8.54154855280253e-12,2.67929109887961e-11,"Up"
"LOC284551|284551",2.62899024814126,-1.8129432770009,46.5685370186799,8.84693773093698e-12,2.77075098222595e-11,"Up"
"MAGEA12|4111",7.39131208208988,2.48162552866506,46.5641387826358,8.86681702012713e-12,2.77601353679574e-11,"Up"
"TMEM132E|124842",1.69015226197294,-0.142330808923431,46.5373465491526,8.98888274522034e-12,2.8122784653923e-11,"Up"
"ZG16B|124220",2.56196289694514,2.69268976567241,46.5352094975235,8.9986912972962e-12,2.81485925866376e-11,"Up"
"PIWIL1|9271",4.64274334605231,-1.19738396333694,46.5315951748663,9.01530455166071e-12,2.8195673514629e-11,"Up"
"MUC16|94025",2.90570511237196,5.85039998627767,46.5159319471253,9.08765615698087e-12,2.8417031527607e-11,"Up"
"MMP7|4316",2.08416404960321,6.75332590076607,46.4717380744164,9.29494487959959e-12,2.90601871006224e-11,"Up"
"SYTL2|54843",1.00700467231281,5.35303212695778,46.4219088078365,9.5343474024781e-12,2.97983439423943e-11,"Up"
"MUC2|4583",6.39280591313151,2.63473355885162,46.4144416651443,9.57075081233358e-12,2.98965872986862e-11,"Up"
"C1QL4|338761",3.37589326971657,-1.85530234937388,46.4075694160051,9.60437694272034e-12,2.99964352723931e-11,"Up"
"ASB16|92591",1.04357665013746,0.259773184379387,46.4063937069006,9.6101415574338e-12,3.00092465346233e-11,"Up"
"WDR87|83889",4.22700362210979,0.176163594978241,46.4041636310768,9.62108534861859e-12,3.00382233968547e-11,"Up"
"MSLNL|401827",3.22991862102169,-0.634011393353139,46.3931176286191,9.67547626209906e-12,3.02028140876212e-11,"Up"
"TPTE2|93492",2.11364991524566,-2.37721082070619,46.3757101315255,9.7618167095898e-12,3.04617962986491e-11,"Up"
"SEPT3|55964",1.64431408380046,3.10678240616101,46.3544864940185,9.86812894404314e-12,3.0782899984624e-11,"Up"
"PGAM2|5224",1.56845567315968,1.4092140534001,46.3486077715434,9.89778070541483e-12,3.08647277042212e-11,"Up"
"LOC389458|389458",2.21697522444087,-0.401107020939709,46.2858857786656,1.02197502486695e-11,3.18467320853307e-11,"Up"
"FAM150A|389658",2.24938496256408,0.635997644370461,46.262959394589,1.03400360644653e-11,3.22048854059592e-11,"Up"
"RDH10|157506",1.40475445291212,6.95309760004688,46.2505751729268,1.04055996169425e-11,3.24034968057617e-11,"Up"
"WNT10A|80326",1.82402154256498,2.65886773281143,46.2089657027266,1.06289478213489e-11,3.30761860737115e-11,"Up"
"ANKRD7|56311",2.18257415878339,-1.89550991525675,46.1966449111933,1.06959985533205e-11,3.32676336186253e-11,"Up"
"DPP10|57628",2.9195553905402,1.71957162347666,46.1562301859722,1.09189247942105e-11,3.39317619853143e-11,"Up"
"NOXA1|10811",1.17596053441218,3.01691294308599,46.1416323656335,1.10005840022899e-11,3.41796420480858e-11,"Up"
"BEST4|266675",1.3992792167803,0.14594331957998,45.9679221629667,1.20205198489632e-11,3.72588636019126e-11,"Up"
"CGA|1081",9.2849306857298,3.85634505400539,45.9384998386546,1.22024146235388e-11,3.78031894164523e-11,"Up"
"GDA|9615",3.68122653497488,1.9824824214769,45.9198785400683,1.23189561139956e-11,3.81576864426816e-11,"Up"
"ATOH7|220202",2.11543451860835,-2.01669562135837,45.9147821489553,1.2351045619679e-11,3.82505185980758e-11,"Up"
"RNF212|285498",1.8246700295167,3.1847687910395,45.9138039424827,1.23572144751659e-11,3.82630578250592e-11,"Up"
"TMEM61|199964",1.47105251511379,2.07758182282674,45.872825365445,1.26184267070222e-11,3.90250143308847e-11,"Up"
"PON1|5444",2.30805792017305,0.78039520368373,45.8624983288254,1.26851222430033e-11,3.92245625088174e-11,"Up"
"SMPX|23676",2.93932496465162,-1.52273883007849,45.8454089383931,1.27962672881279e-11,3.95479158019554e-11,"Up"
"COMTD1|118881",1.06188103836262,3.64581667408619,45.8236397220886,1.29392614274239e-11,3.99761604764762e-11,"Up"
"C6orf15|29113",5.34083804591967,-0.821641235149817,45.7870063266422,1.31835122831887e-11,4.06959488967457e-11,"Up"
"TUBA3E|112714",4.38990097461117,-1.03564555276612,45.7759933498446,1.32578388338877e-11,4.09113922230877e-11,"Up"
"G6PD|2539",1.3898773534121,7.55104822570559,45.7351057261668,1.35374771078281e-11,4.17671665502886e-11,"Up"
"TRPA1|8989",2.72876936182888,-0.0447269293826404,45.7127837111553,1.36926248754632e-11,4.22314057377368e-11,"Up"
"GPR88|54112",1.59311097859627,-0.767003353010013,45.6814755381905,1.39132334288758e-11,4.28898292327549e-11,"Up"
"IL17RD|54756",1.29647730597851,3.07131937107088,45.6794628933602,1.39275363285837e-11,4.29265886602812e-11,"Up"
"DMRT1|1761",4.21483636843046,-2.00368170158701,45.6597296085281,1.40685531380139e-11,4.3346417819736e-11,"Up"
"LOC144486|144486",1.0345512547498,-0.650841002855928,45.6310618221326,1.42759670496212e-11,4.39554638823972e-11,"Up"
"LOC100133612|100133612",1.34577218647673,-0.657145882462428,45.607739474628,1.44469619378915e-11,4.4474367391609e-11,"Up"
"KIF3C|3797",1.14378940149427,4.4221731594923,45.6008826216099,1.44976238828933e-11,4.46227171661565e-11,"Up"
"CSTL1|128817",3.34837963312666,-2.51250427996501,45.5762977265783,1.46807358070601e-11,4.51523935668107e-11,"Up"
"PNOC|5368",1.63029403092707,0.89075004798726,45.5539081752576,1.48495096967475e-11,4.56513031028096e-11,"Up"
"S100A5|6276",2.82043065220677,-0.455811208957195,45.5340596723331,1.50007521540032e-11,4.61005577435048e-11,"Up"
"RAPGEFL1|51195",1.26976463451752,3.8727099127759,45.5116906788378,1.51730489847043e-11,4.65903982859692e-11,"Up"
"POM121L9P|29774",1.21280209353712,0.369243277399816,45.5043705694262,1.5229861050273e-11,4.67489391320371e-11,"Up"
"ASCL1|429",5.14119365791104,5.20915378835791,45.4664644573825,1.55274776112246e-11,4.76381851784792e-11,"Up"
"DCAF12L2|340578",3.07798485867869,-1.60934116246482,45.300867833797,1.68974239724171e-11,5.17356412685592e-11,"Up"
"SCG2|7857",3.21692319352854,4.55679868534505,45.2855736108486,1.70298959664319e-11,5.21147155473261e-11,"Up"
"LOC100190940|100190940",7.58904510814995,1.32574006480688,45.2809862726295,1.70698317939644e-11,5.22192193303838e-11,"Up"
"KRT14|3861",4.58439114201881,3.76123701295662,45.2497269308805,1.73444720825851e-11,5.30324202301504e-11,"Up"
"PIM2|11040",1.00067034589618,6.16675814312838,45.2132327894159,1.76707052126418e-11,5.39933229021452e-11,"Up"
"TRIM6|117854",1.23885091096469,3.23585632318447,45.212310329033,1.76790304884149e-11,5.40096176854096e-11,"Up"
"INSM1|3642",4.49785555492568,2.3489275581739,45.1727120900823,1.80401334062455e-11,5.50661876964865e-11,"Up"
"RGS7|6000",3.49297225389741,0.142885471326142,45.1020176073416,1.87032606789834e-11,5.70131991209206e-11,"Up"
"GAP43|2596",2.43681398291247,-0.392800844789712,45.0991240600819,1.87309164101044e-11,5.70878605683848e-11,"Up"
"ANGPTL3|27329",3.62968810584441,-2.05057011961845,45.0960459094849,1.87603814598369e-11,5.71680102935331e-11,"Up"
"CCDC64B|146439",1.06586316376588,4.81514433384462,45.0882829962549,1.88348967577681e-11,5.73853902061033e-11,"Up"
"SOX21|11166",2.72057972919055,2.16330163546637,45.0416966070944,1.92883385518988e-11,5.8737172688244e-11,"Up"
"CLDN2|9075",3.18894641937003,5.89174597396063,45.0101048005278,1.96020337970144e-11,5.96823731447897e-11,"Up"
"ZACN|353174",4.62584855066534,-0.261205551251667,44.9984796142696,1.97187485548823e-11,6.00276088154951e-11,"Up"
"CALML6|163688",2.18360405326757,-2.21558554150443,44.9952595140331,1.97512006154524e-11,6.0116259680995e-11,"Up"
"C16orf74|404550",1.7718271035931,2.03194522085878,44.9631320916857,2.00779213677567e-11,6.10386395092876e-11,"Up"
"ZNF280A|129025",4.45621508741557,-1.72191807117417,44.957005290948,2.01408394746719e-11,6.12092964604062e-11,"Up"
"WDR72|256764",2.82715416038912,3.88638495501407,44.9227653042836,2.04961115880347e-11,6.22470668101024e-11,"Up"
"FRG2C|100288801",6.91882952994459,0.781094364179788,44.8555325419219,2.12120685038345e-11,6.43564673769892e-11,"Up"
"LOC648691|648691",3.22313820500289,-2.7668893952535,44.8201868069278,2.15984470819401e-11,6.5484691984199e-11,"Up"
"GCGR|2642",3.26703916986518,-2.05840825796346,44.8152673604748,2.16527790857311e-11,6.56383959889757e-11,"Up"
"DLX6AS|285987",3.98309686206808,-1.26424854453872,44.8134486162594,2.16729005195594e-11,6.56883596099963e-11,"Up"
"RHCG|51458",4.20958563494497,1.59895626527358,44.717956034777,2.27560824484232e-11,6.89135120992602e-11,"Up"
"GCLM|2730",1.17883895874359,5.22852838049063,44.7162936217096,2.27754115561781e-11,6.89604769631705e-11,"Up"
"LFNG|3955",1.12566666828705,6.0275311904102,44.5890550780308,2.43046549399563e-11,7.34675459740867e-11,"Up"
"PLA2G4D|283748",1.86707140047431,0.0120485757246074,44.5606859523531,2.46593904244685e-11,7.45024000286629e-11,"Up"
"CHODL|140578",2.05786698804712,1.10239290317193,44.5539487022008,2.47443935537708e-11,7.47467044773237e-11,"Up"
"LHX5|64211",3.92514560331736,-2.10123094241478,44.5010998501651,2.54214354251356e-11,7.67276735766343e-11,"Up"
"AKR1C4|1109",6.95606059275971,1.16450655250268,44.478943574917,2.57107646929249e-11,7.75620243928802e-11,"Up"
"B4GALNT2|124872",3.86985270352688,1.65726100341025,44.455133499898,2.60253653884293e-11,7.84455277047027e-11,"Up"
"C1orf51|148523",1.23772310167391,2.81429800961609,44.4496681774887,2.60981202782538e-11,7.86516902491572e-11,"Up"
"HOXD11|3237",5.53478731028696,-0.825957905907803,44.4436221657427,2.61788425478114e-11,7.88686244609327e-11,"Up"
"LRRC16B|90668",1.83585663064493,0.659200588186938,44.3997653994726,2.67719180402417e-11,8.05612451997869e-11,"Up"
"RNF222|643904",2.5300755185411,-1.87863194130057,44.3756184538322,2.71041786939805e-11,8.15474781209624e-11,"Up"
"VAX2|25806",1.56167370893554,0.067290814990914,44.3200611906278,2.78844007613108e-11,8.38390053874561e-11,"Up"
"UCN|7349",1.48067416979972,-1.01280949675131,44.2945222411603,2.82505620522219e-11,8.49257818921641e-11,"Up"
"FGA|2243",3.98356792164157,8.70046617225593,44.2687364833625,2.86251447181084e-11,8.59945467738247e-11,"Up"
"DSG3|1830",5.17747202615253,1.97088470101067,44.2683542421266,2.86307346625428e-11,8.59970261148667e-11,"Up"
"PLEKHG2|64857",1.0567572974538,5.96607166174997,44.2077462714844,2.95310375761825e-11,8.86274854028130e-11,"Up"
"CELF3|11189",5.02144736159244,1.6847579868159,44.1898867087539,2.98016987889419e-11,8.94100501066509e-11,"Up"
"BCAS1|8537",2.26586165293881,4.89666534823874,44.1431512896237,3.05217812325926e-11,9.14791812466066e-11,"Up"
"SLC5A12|159963",3.03307739666957,0.172277858994562,44.1138677884584,3.09818189117749e-11,9.28117592595229e-11,"Up"
"LGALS7B|653499",4.13108682254478,0.995651757660583,44.0605104926809,3.18379685388328e-11,9.53606860533345e-11,"Up"
"AGXT2L1|64850",6.57236399859867,0.610566971747882,44.0544152621065,3.19372650824847e-11,9.56263598994304e-11,"Up"
"FETUB|26998",4.86335457300799,-1.56198284794216,44.0460124440858,3.20746626190736e-11,9.60218254456227e-11,"Up"
"GDPD2|54857",4.02131017761494,-0.921775950764207,44.0438999274655,3.21092981154984e-11,9.61095724190102e-11,"Up"
"CD177|57126",3.46841667043667,3.87322754117064,44.0003250568816,3.28321335878997e-11,9.81754769927106e-11,"Up"
"C7orf52|375607",2.97446112760603,-1.93662003379782,43.9960951477169,3.29031622699971e-11,9.83715712789758e-11,"Up"
"CYP4F3|4051",3.73027142038783,2.71578938245765,43.9647218811441,3.34348057269489e-11,9.98948532636486e-11,"Up"
"GJA3|2700",2.48596797216438,-0.517703510336543,43.9433028001404,3.380269853748e-11,1.00910503788121e-10,"Up"
"CRYBA2|1412",4.87054245221111,-1.48208660864418,43.9418321944108,3.38281057092158e-11,1.00969651057654e-10,"Up"
"HSPA7|3311",1.34755068811661,3.35307257782166,43.9225659563912,3.41627330759328e-11,1.01867366477368e-10,"Up"
"BHMT|635",4.29481429715454,1.22203430524124,43.910350782309,3.43766075779388e-11,1.02454324665492e-10,"Up"
"TBX10|347853",4.94687073578979,-1.09582000701299,43.9076983376083,3.44232258322524e-11,1.02576325416266e-10,"Up"
"HPX|3263",2.46459028356894,1.04872750260098,43.8999646139496,3.45595120425977e-11,1.02965439560391e-10,"Up"
"NCRNA00173|100287569",1.5282002989391,-0.860383351515347,43.8932025226879,3.46791183109074e-11,1.03304737810458e-10,"Up"
"TLX2|3196",2.79044649759677,-2.21169180707713,43.8857135383347,3.48120652759412e-11,1.0368365778308e-10,"Up"
"EFCAB4B|84766",1.36623623894331,2.33041674710355,43.8246963877281,3.5914447735351e-11,1.06914047035354e-10,"Up"
"HABP2|3026",2.38135017877596,4.8767732106596,43.7282887467888,3.77278764743828e-11,1.1220142403792e-10,"Up"
"CHRNB2|1141",3.04067954199353,0.720924426521071,43.7236178350884,3.781802778985e-11,1.12451002237068e-10,"Up"
"COL9A1|1297",2.63654335758084,-1.55339201187492,43.7207723237896,3.78730534688011e-11,1.12577526689458e-10,"Up"
"GABRP|2568",3.3822843567011,4.06634930744771,43.6990818738021,3.82951392711454e-11,1.13794693563534e-10,"Up"
"NR5A1|2516",3.30833075179952,-1.65743954932651,43.6942778908233,3.83892575420438e-11,1.14036818528036e-10,"Up"
"TIGIT|201633",1.16038922150801,2.69888530102013,43.6807632257534,3.86552767318396e-11,1.14789254645109e-10,"Up"
"LBP|3929",5.60242762659354,3.0955157167143,43.6620315175246,3.90270405508123e-11,1.15874165965062e-10,"Up"
"LOC84989|84989",1.47788256250392,0.824324556598537,43.6351216309195,3.95673870566477e-11,1.17459172530499e-10,"Up"
"MIAT|440823",1.70959428980916,4.80093017494448,43.5867513993899,4.05575509200918e-11,1.20339180758957e-10,"Up"
"HMP19|51617",4.96053576217064,1.59382626355527,43.4807471015746,4.28151156679184e-11,1.26891629341586e-10,"Up"
"LYPD6B|130576",2.22774275055355,2.71276368497079,43.4343226835065,4.3843014575041e-11,1.2987404727801e-10,"Up"
"MT1H|4496",2.36635021869635,-0.171325165625285,43.3940633437065,4.47543878705315e-11,1.32443342625877e-10,"Up"
"MAGEA8|4107",5.98266921892232,0.508478537707952,43.352603480203,4.57127618180396e-11,1.3516868251209e-10,"Up"
"CYP4F11|57834",3.16800072373015,3.68597786007633,43.2694525470387,4.76972132933442e-11,1.40874979992075e-10,"Up"
"TUBB8|347688",1.17864218693224,-0.367606767914694,43.2268165587158,4.87479604738292e-11,1.4393128391823e-10,"Up"
"IL12RB2|3595",1.82041906353778,1.09048863228992,43.1586227905284,5.04769470384167e-11,1.48914419270412e-10,"Up"
"CSAG3|389903",5.15114159059578,1.33495721343378,43.1517958040754,5.06533833956645e-11,1.49386097534044e-10,"Up"
"MYBPC2|4606",2.04011740753893,0.472239916803863,43.1469730145135,5.07783953121135e-11,1.49722117321898e-10,"Up"
"SRXN1|140809",1.51324793849547,7.08816873905785,43.0853580796497,5.24029622254588e-11,1.54318986002171e-10,"Up"
"HOXA13|3209",5.63386754620974,-0.86795459455264,43.081388517001,5.2509391795689e-11,1.54607179856508e-10,"Up"
"PDXDC2|283970",1.06270483915682,4.13748366169014,43.0762340532517,5.26479131764669e-11,1.54989754513465e-10,"Up"
"NEFH|4744",2.63103605254765,3.16551632624776,43.0576751019312,5.31497039685024e-11,1.56415947648378e-10,"Up"
"SERPINA5|5104",2.53660671670473,2.12771862122998,42.9613861087215,5.58310163638021e-11,1.64199774213828e-10,"Up"
